employee_id,gender,province,reporting_period_start,reporting_period_end,hours_worked,ordinary_pay,special_salary,overtime_hours,overtime_pay,bonus_pay
EMP0261,Man,BC,2025-01-01,2025-12-31,2074.0,47641.82,0.0,0.0,0.0,0.0
EMP0262,Man,BC,2025-01-01,2025-12-31,1787.0,102698.39,0.0,0.0,0.0,9160.85
EMP0263,Man,BC,2025-01-01,2025-12-31,1993.0,44978.61,1542.0,104.0,3520.65,0.0
EMP0264,Man,BC,2025-01-01,2025-12-31,1786.0,93853.49,4037.0,39.0,3074.15,0.0
EMP0265,Man,BC,2025-01-01,2025-12-31,1884.0,115564.58,0.0,0.0,0.0,9523.97
EMP0266,Man,BC,2025-01-01,2025-12-31,2007.0,90376.76,0.0,0.0,0.0,0.0
EMP0267,Man,BC,2025-01-01,2025-12-31,1832.0,101100.68,0.0,0.0,0.0,11379.87
EMP0268,Man,BC,2025-01-01,2025-12-31,1844.0,87312.92,3433.0,15.0,1065.37,9669.65
EMP0269,Man,BC,2025-01-01,2025-12-31,1796.0,104922.31,0.0,0.0,0.0,5466.39
EMP0270,Man,BC,2025-01-01,2025-12-31,1386.0,30694.39,0.0,0.0,0.0,0.0
EMP0271,Man,BC,2025-01-01,2025-12-31,1845.0,67704.29,0.0,99.0,5449.37,0.0
EMP0272,Man,BC,2025-01-01,2025-12-31,1829.0,82204.54,0.0,0.0,0.0,0.0
EMP0273,Man,BC,2025-01-01,2025-12-31,1826.0,65507.49,0.0,0.0,0.0,0.0
EMP0274,Man,BC,2025-01-01,2025-12-31,2031.0,106272.47,0.0,0.0,0.0,0.0
EMP0275,Man,BC,2025-01-01,2025-12-31,1852.0,89754.22,0.0,66.0,4797.88,0.0
EMP0276,Man,BC,2025-01-01,2025-12-31,2048.0,91732.63,0.0,0.0,0.0,5621.88
EMP0277,Man,BC,2025-01-01,2025-12-31,1996.0,90637.9,0.0,0.0,0.0,6204.93
EMP0278,Man,BC,2025-01-01,2025-12-31,1856.0,84954.26,0.0,54.0,3707.59,3995.67
EMP0279,Man,BC,2025-01-01,2025-12-31,2042.0,74521.24,0.0,0.0,0.0,4861.37
EMP0280,Man,BC,2025-01-01,2025-12-31,1836.0,148502.54,3360.0,54.0,6551.58,0.0
EMP0281,Man,BC,2025-01-01,2025-12-31,1789.0,95883.82,0.0,74.0,5949.19,0.0
EMP0282,Man,BC,2025-01-01,2025-12-31,2002.0,100796.29,0.0,0.0,0.0,0.0
EMP0283,Man,BC,2025-01-01,2025-12-31,1858.0,52634.39,0.0,52.0,2209.62,0.0
EMP0284,Man,BC,2025-01-01,2025-12-31,1974.0,77265.21,0.0,0.0,0.0,0.0
EMP0285,Man,BC,2025-01-01,2025-12-31,2022.0,99160.11,0.0,0.0,0.0,2890.91
EMP0286,Man,BC,2025-01-01,2025-12-31,1828.0,42888.24,0.0,114.0,4011.97,1023.77
EMP0287,Man,BC,2025-01-01,2025-12-31,1818.0,121830.86,0.0,0.0,0.0,0.0
EMP0288,Man,BC,2025-01-01,2025-12-31,2024.0,77797.3,0.0,0.0,0.0,0.0
EMP0289,Man,BC,2025-01-01,2025-12-31,1891.0,101411.42,0.0,0.0,0.0,0.0
EMP0290,Man,BC,2025-01-01,2025-12-31,2023.0,93897.33,0.0,0.0,0.0,0.0
EMP0291,Man,BC,2025-01-01,2025-12-31,2058.0,89706.51,0.0,0.0,0.0,0.0
EMP0292,Man,BC,2025-01-01,2025-12-31,1250.0,34176.17,0.0,0.0,0.0,0.0
EMP0293,Man,BC,2025-01-01,2025-12-31,1946.0,108501.92,0.0,0.0,0.0,3389.52
EMP0294,Man,BC,2025-01-01,2025-12-31,1862.0,54792.02,0.0,81.0,3575.31,4645.1
EMP0295,Man,BC,2025-01-01,2025-12-31,1903.0,75698.69,0.0,0.0,0.0,0.0
EMP0296,Man,BC,2025-01-01,2025-12-31,2033.0,100210.86,0.0,0.0,0.0,5641.31
EMP0297,Man,BC,2025-01-01,2025-12-31,1796.0,67355.1,0.0,0.0,0.0,0.0
EMP0298,Man,BC,2025-01-01,2025-12-31,2002.0,113857.08,0.0,0.0,0.0,3085.49
EMP0299,Man,BC,2025-01-01,2025-12-31,2022.0,68934.57,0.0,0.0,0.0,0.0
EMP0300,Man,BC,2025-01-01,2025-12-31,1870.0,61226.84,0.0,0.0,0.0,4734.12
EMP0301,Man,BC,2025-01-01,2025-12-31,1915.0,72739.44,3324.0,35.0,1994.16,0.0
EMP0302,Man,BC,2025-01-01,2025-12-31,1843.0,73006.6,4900.0,19.0,1128.97,0.0
EMP0303,Man,BC,2025-01-01,2025-12-31,2007.0,75104.44,0.0,0.0,0.0,0.0
EMP0304,Man,BC,2025-01-01,2025-12-31,1343.0,42324.83,0.0,0.0,0.0,0.0
EMP0305,Man,BC,2025-01-01,2025-12-31,1598.0,34215.32,0.0,68.0,2183.96,0.0
EMP0306,Man,BC,2025-01-01,2025-12-31,987.0,47890.95,0.0,94.0,6841.56,0.0
EMP0307,Man,BC,2025-01-01,2025-12-31,1871.0,51304.76,0.0,97.0,3989.76,0.0
EMP0308,Man,BC,2025-01-01,2025-12-31,863.0,56894.17,0.0,0.0,0.0,0.0
EMP0309,Man,BC,2025-01-01,2025-12-31,1961.0,56003.37,0.0,59.0,2527.43,0.0
EMP0310,Man,BC,2025-01-01,2025-12-31,1799.0,100158.08,0.0,0.0,0.0,0.0
EMP0311,Man,BC,2025-01-01,2025-12-31,1826.0,86066.12,0.0,0.0,0.0,0.0
EMP0312,Man,BC,2025-01-01,2025-12-31,1975.0,82706.23,0.0,0.0,0.0,0.0
EMP0313,Man,BC,2025-01-01,2025-12-31,1890.0,120006.31,0.0,0.0,0.0,6120.76
EMP0314,Man,BC,2025-01-01,2025-12-31,1800.0,125668.21,0.0,0.0,0.0,0.0
EMP0315,Man,BC,2025-01-01,2025-12-31,2009.0,45646.66,0.0,0.0,0.0,0.0
EMP0316,Man,BC,2025-01-01,2025-12-31,1836.0,77586.94,0.0,0.0,0.0,0.0
EMP0317,Man,BC,2025-01-01,2025-12-31,1921.0,85905.59,0.0,0.0,0.0,0.0
EMP0318,Man,BC,2025-01-01,2025-12-31,1079.0,33590.71,0.0,54.0,2521.64,0.0
EMP0319,Man,BC,2025-01-01,2025-12-31,2078.0,51162.28,0.0,45.0,1661.91,0.0
EMP0320,Man,BC,2025-01-01,2025-12-31,1899.0,95759.91,0.0,0.0,0.0,5881.61
EMP0321,Man,BC,2025-01-01,2025-12-31,1839.0,85840.03,0.0,0.0,0.0,0.0
EMP0322,Man,BC,2025-01-01,2025-12-31,1958.0,94727.34,0.0,0.0,0.0,7909.31
EMP0323,Man,BC,2025-01-01,2025-12-31,1956.0,95492.31,0.0,0.0,0.0,4062.21
EMP0324,Man,BC,2025-01-01,2025-12-31,1950.0,99002.4,0.0,0.0,0.0,0.0
EMP0325,Man,BC,2025-01-01,2025-12-31,2073.0,56651.53,0.0,11.0,450.92,0.0
EMP0326,Man,BC,2025-01-01,2025-12-31,1958.0,54122.56,0.0,0.0,0.0,0.0
EMP0327,Man,BC,2025-01-01,2025-12-31,2009.0,76245.86,0.0,0.0,0.0,2981.62
EMP0328,Man,BC,2025-01-01,2025-12-31,1799.0,90696.67,0.0,104.0,7864.75,3034.22
EMP0329,Man,BC,2025-01-01,2025-12-31,1341.0,32117.53,0.0,0.0,0.0,0.0
EMP0330,Man,BC,2025-01-01,2025-12-31,1844.0,124626.45,0.0,0.0,0.0,3550.64
EMP0331,Man,BC,2025-01-01,2025-12-31,2061.0,91928.03,0.0,0.0,0.0,0.0
EMP0332,Man,BC,2025-01-01,2025-12-31,2064.0,85836.87,0.0,11.0,686.2,0.0
EMP0333,Man,BC,2025-01-01,2025-12-31,2051.0,82683.77,0.0,0.0,0.0,0.0
EMP0334,Man,BC,2025-01-01,2025-12-31,1972.0,57688.15,0.0,0.0,0.0,0.0
EMP0335,Man,BC,2025-01-01,2025-12-31,1916.0,71725.36,0.0,0.0,0.0,0.0
EMP0336,Man,BC,2025-01-01,2025-12-31,2052.0,106265.29,0.0,0.0,0.0,2433.08
EMP0337,Man,BC,2025-01-01,2025-12-31,1904.0,93403.63,0.0,0.0,0.0,0.0
EMP0338,Man,BC,2025-01-01,2025-12-31,1878.0,105866.4,0.0,0.0,0.0,0.0
EMP0339,Man,BC,2025-01-01,2025-12-31,1919.0,67476.28,0.0,0.0,0.0,0.0
EMP0340,Man,BC,2025-01-01,2025-12-31,1871.0,80444.83,0.0,0.0,0.0,2932.48
EMP0341,Man,BC,2025-01-01,2025-12-31,2049.0,87685.05,0.0,53.0,3402.13,8475.65
EMP0342,Man,BC,2025-01-01,2025-12-31,2055.0,78152.81,0.0,52.0,2966.38,4024.75
EMP0343,Man,BC,2025-01-01,2025-12-31,1875.0,84564.63,0.0,0.0,0.0,0.0
EMP0344,Man,BC,2025-01-01,2025-12-31,2049.0,82646.59,0.0,0.0,0.0,5749.67
EMP0345,Man,BC,2025-01-01,2025-12-31,1942.0,59387.17,0.0,0.0,0.0,0.0
EMP0346,Man,BC,2025-01-01,2025-12-31,1211.0,53714.78,0.0,0.0,0.0,2269.35
EMP0347,"Non-binary, Two-Spirit, gender diverse",BC,2025-01-01,2025-12-31,1195.0,20000.0,0.0,80.0,2008.37,0.0
EMP0348,"Non-binary, Two-Spirit, gender diverse",BC,2025-01-01,2025-12-31,1410.0,54527.42,3115.0,0.0,0.0,3422.7
EMP0349,"Non-binary, Two-Spirit, gender diverse",BC,2025-01-01,2025-12-31,1927.0,71735.08,0.0,114.0,6365.7,0.0
EMP0350,"Non-binary, Two-Spirit, gender diverse",BC,2025-01-01,2025-12-31,1995.0,50653.92,0.0,95.0,3618.14,1405.06
EMP0351,"Non-binary, Two-Spirit, gender diverse",BC,2025-01-01,2025-12-31,1554.0,34728.76,0.0,28.0,938.62,3204.46
EMP0352,"Non-binary, Two-Spirit, gender diverse",BC,2025-01-01,2025-12-31,1860.0,48858.55,0.0,0.0,0.0,5656.81
EMP0353,"Non-binary, Two-Spirit, gender diverse",BC,2025-01-01,2025-12-31,928.0,43411.94,0.0,0.0,0.0,0.0
EMP0354,Prefer not to answer / Unknown,BC,2025-01-01,2025-12-31,1968.0,97577.64,0.0,0.0,0.0,7722.98
EMP0355,Prefer not to answer / Unknown,BC,2025-01-01,2025-12-31,1466.0,37640.99,0.0,62.0,2387.87,0.0
EMP0356,Prefer not to answer / Unknown,BC,2025-01-01,2025-12-31,977.0,28737.65,0.0,0.0,0.0,2817.07
EMP0357,Prefer not to answer / Unknown,BC,2025-01-01,2025-12-31,1978.0,75781.61,0.0,0.0,0.0,4781.1
EMP0358,Prefer not to answer / Unknown,BC,2025-01-01,2025-12-31,2026.0,42000.0,0.0,77.0,2394.37,0.0
EMP0359,Prefer not to answer / Unknown,BC,2025-01-01,2025-12-31,1858.0,88762.81,0.0,13.0,931.58,4083.85
EMP0360,Prefer not to answer / Unknown,BC,2025-01-01,2025-12-31,1891.0,42832.53,0.0,0.0,0.0,0.0
